combat_id,start_time,player_ids,player_info,monsters_info,party_size,total_slots,total_max_slots,party_classes_with_level,party_total_class_composition,player_individual_hp_ratios,player_individual_ac,player_individual_prof_bonus,player_individual_strength,player_individual_dexterity,player_individual_constitution,player_individual_intelligence,player_individual_wisdom,player_individual_charisma,monster_types,monster_number,monster_total_level,party_total_level,party_level1_spellslots,party_level2_spellslots,party_level3_spellslots,party_level4_spellslots,party_level5_spellslots,party_level6_spellslots,party_level7_spellslots,party_level8_spellslots,party_level9_spellslots,party_total_ac,party_total_precombat_hp,party_total_postcombat_hp,party_total_hpratio,party_total_prof_bonus,party_total_strength,party_total_dexterity,party_total_constitution,party_total_intelligence,party_total_wisdom,party_total_charisma,player_monster_ratio,monster_player_ratio,Blood Hunter,Ranger,Bard,Rogue,Warlock,Wizard,Druid,Monk,Paladin,Fighter,Barbarian,Cleric,Sorcerer,weighted_monster_level,weighted_spell_slots
1669436842-de0e3f75-b551-44d4-b14e-a4c8373baf97,1669436842.1541104,['176901886319562620'],"[{'hp_ratio': (0, 51), 'class': [('Cleric', 6)], 'slots': {'1': 1, '2': 2, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 3, 'strength': 14, 'dexterity': 8, 'constitution': 17, 'intelligence': 12, 'wisdom': 18, 'charisma': 13}}]","[{'monster_id': 'fe44e6f2-c46f-4a60-902b-e5ef4853a362', 'monster_code': 'BH1', 'monster_name': 'Bheur Hag', 'level': 7.0}]",1,"{'1': 1, '2': 2, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 6)]",['Cleric'],"[(0, 51)]",[18],[3],[14],[8],[17],[12],[18],[13],['Bheur Hag'],1,7,6,1,2,3,0,0,0,0,0,0,18,51,0,0.00,3,14,8,17,12,18,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,136
1667778622-83574763-3c14-4e01-b54f-b317cd52f505,1667778622.3765314,['112151679233240676'],"[{'hp_ratio': (0, 31), 'class': [('Fighter', 3)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 16, 'dexterity': 18, 'constitution': 17, 'intelligence': 9, 'wisdom': 10, 'charisma': 12}}]","[{'monster_id': '6a28dad1-2e08-4849-8572-7e1eac3dea7d', 'monster_code': 'AS1', 'monster_name': 'Awakened Shrub', 'level': 0.0}, {'monster_id': 'ec9cd5ba-8555-468e-8766-364ff8c28cf6', 'monster_code': 'AS2', 'monster_name': 'Awakened Shrub', 'level': 0.0}, {'monster_id': 'e4c7899c-35b6-4887-925f-5cbf3da07ec5', 'monster_code': 'BA2', 'monster_name': 'Bandit', 'level': 0.125}, {'monster_id': '49b3fc4d-5fc5-4d46-a189-2b78e1693272', 'monster_code': 'BA3', 'monster_name': 'Bandit', 'level': 0.125}, {'monster_id': '2f1d2463-f4cc-46f5-89be-5a4c73689223', 'monster_code': 'BA1', 'monster_name': 'Bandit', 'level': 0.125}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 3)]",['Fighter'],"[(0, 31)]",[15],[2],[16],[18],[17],[9],[10],[12],"['Awakened Shrub', 'Awakened Shrub', 'Bandit', 'Bandit', 'Bandit']",5,0.375,3,0,0,0,0,0,0,0,0,0,15,31,0,0.00,2,16,18,17,9,10,12,0.2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0
1666859705-1c12382c-3d5f-46b7-a23f-2a876cae3723,1666859705.9049618,['208864991128741524'],"[{'hp_ratio': (0, 119), 'class': [('Fighter', 20)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 6, 'strength': 15, 'dexterity': 20, 'constitution': 14, 'intelligence': 13, 'wisdom': 14, 'charisma': 8}}]","[{'monster_id': '4aa6088f-da5d-46ce-aa15-096ce26e5e22', 'monster_code': 'DI1', 'monster_name': 'Darkness Incarnate', 'level': 30.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 20)]",['Fighter'],"[(0, 119)]",[18],[6],[15],[20],[14],[13],[14],[8],['Darkness Incarnate'],1,30,20,0,0,0,0,0,0,0,0,0,18,119,0,0.00,6,15,20,14,13,14,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0
1662485330-41da860e-43e8-4a74-8e42-36f714d9cafd,1662485330.019657,['120016505467761711'],"[{'hp_ratio': (0, 32), 'class': [('Cleric', 1), ('Sorcerer', 3)], 'slots': {'1': 2, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 20, 'stats': {'prof_bonus': 2, 'strength': 15, 'dexterity': 10, 'constitution': 17, 'intelligence': 11, 'wisdom': 14, 'charisma': 20}}]","[{'monster_id': '14866ac7-d3e6-47a7-9d42-e34770de3895', 'monster_code': 'CS1', 'monster_name': 'Carrion Stalker', 'level': 3.0}]",1,"{'1': 2, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 1), ('Sorcerer', 3)]","['Cleric', 'Sorcerer']","[(0, 32)]",[20],[2],[15],[10],[17],[11],[14],[20],['Carrion Stalker'],1,3,4,2,3,0,0,0,0,0,0,0,20,32,0,0.00,2,15,10,17,11,14,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,63
1661889336-749e23e2-9150-4b88-9fca-792bb87b0465,1661889336.1125147,['163631059791733886'],"[{'hp_ratio': (0, 44), 'class': [('Blood Hunter', 4)], 'slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 18, 'dexterity': 12, 'constitution': 14, 'intelligence': 12, 'wisdom': 16, 'charisma': 11}}]","[{'monster_id': '9aa8783a-5023-437e-b860-9a9e62dec0ab', 'monster_code': 'OEoG1', 'monster_name': 'Orc Eye of Gruumsh', 'level': 2.0}, {'monster_id': '849112b7-5767-4348-afc1-eede85f0634e', 'monster_code': 'OR3', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': '2df7a377-e958-4bcc-9499-22b7879f4014', 'monster_code': 'OR2', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': 'f0e17d0f-cf36-486f-ab53-f099e90983d1', 'monster_code': 'OR5', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': '6b4f4ad0-f22c-4657-a2f6-0c825d279ca0', 'monster_code': 'OR4', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': '594eb083-bcb3-46f6-bd12-1c2c32eeee33', 'monster_code': 'OR6', 'monster_name': 'Orc', 'level': 0.5}, {'monster_id': '3ab5a89e-c6e7-4249-8b10-37d768fe5bda', 'monster_code': 'OR1', 'monster_name': 'Orc', 'level': 0.5}]",1,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Blood Hunter', 4)]",['Blood Hunter'],"[(0, 44)]",[18],[2],[18],[12],[14],[12],[16],[11],"['Orc Eye of Gruumsh', 'Orc', 'Orc', 'Orc', 'Orc', 'Orc', 'Orc']",7,5,4,1,0,0,0,0,0,0,0,0,18,44,0,0.00,2,18,12,14,12,16,11,0.1428571428571428,7,1,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6
1668557999-f887e9d5-2eef-488e-8176-b36220278816,1668557999.781788,['602933277008010349'],"[{'hp_ratio': (0, 32), 'class': [('Fighter', 4)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 14, 'dexterity': 18, 'constitution': 12, 'intelligence': 14, 'wisdom': 16, 'charisma': 10}}]","[{'monster_id': '20396ce2-a0a2-495f-a99c-c8282255167b', 'monster_code': 'WE1', 'monster_name': 'Wererat', 'level': 2.0}, {'monster_id': 'aa14787d-56e5-4ee3-b8d3-bb9c77f59e9e', 'monster_code': 'WE2', 'monster_name': 'Wererat', 'level': 2.0}, {'monster_id': '1453ac58-20f2-4ecc-a594-c8b64535f7fc', 'monster_code': 'GR2', 'monster_name': 'Giant Rat', 'level': 0.125}, {'monster_id': '6a842f07-b888-4b1b-8509-b849518c1a28', 'monster_code': 'GR1', 'monster_name': 'Giant Rat', 'level': 0.125}, {'monster_id': '4b9c37c2-b5ac-42ad-be4e-3f862aab74c1', 'monster_code': 'DGR1', 'monster_name': 'Diseased Giant Rat', 'level': 0.125}, {'monster_id': 'f0eb16aa-38f1-40e1-a2fd-5b1b4941685e', 'monster_code': 'DGR2', 'monster_name': 'Diseased Giant Rat', 'level': 0.125}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 4)]",['Fighter'],"[(0, 32)]",[18],[2],[14],[18],[12],[14],[16],[10],"['Wererat', 'Wererat', 'Giant Rat', 'Giant Rat', 'Diseased Giant Rat', 'Diseased Giant Rat']",6,4.5,4,0,0,0,0,0,0,0,0,0,18,32,0,0.00,2,14,18,12,14,16,10,0.1666666666666666,6,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0
1657737183-b19a8c7c-4d4e-43d5-8b81-fc24e88a07c8,1657737183.675679,['163631059791733886'],"[{'hp_ratio': (0, 51), 'class': [('Warlock', 6)], 'slots': {'1': 0, '2': 0, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 3, 'strength': 14, 'dexterity': 14, 'constitution': 16, 'intelligence': 12, 'wisdom': 11, 'charisma': 16}}]","[{'monster_id': '23e4a1ef-dce2-43fc-bfb8-c2f5a090a624', 'monster_code': 'AY1', 'monster_name': 'Abominable Yeti', 'level': 9.0}]",1,"{'1': 0, '2': 0, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Warlock', 6)]",['Warlock'],"[(0, 51)]",[18],[3],[14],[14],[16],[12],[11],[16],['Abominable Yeti'],1,9,6,0,0,2,0,0,0,0,0,0,18,51,0,0.00,3,14,14,16,12,11,16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,64
1659767335-dc50fb3f-96b3-4581-a9e4-88d5e49284f7,1659767335.8801873,"['207549028397976593', '135108854526542617']","[{'hp_ratio': (0, 33), 'class': [('Wizard', 4), ('Monk', 1)], 'slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 3, 'strength': 10, 'dexterity': 20, 'constitution': 14, 'intelligence': 18, 'wisdom': 19, 'charisma': 12}}, {'hp_ratio': (0, 27), 'class': [('Rogue', 3)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 14, 'dexterity': 19, 'constitution': 16, 'intelligence': 11, 'wisdom': 15, 'charisma': 16}}]","[{'monster_id': '378ff20c-a0f8-4342-9415-782cfbdd14a4', 'monster_code': 'Coastal Druid', 'monster_name': 'Spellcaster, Level 3', 'level': 2.0}, {'monster_id': 'c44de489-36c7-4fad-a2f6-0287f58f28b5', 'monster_code': 'YtB2', 'monster_name': 'Yuan-ti Broodguard', 'level': 2.0}, {'monster_id': '86316976-35f5-4bab-b014-0b11b3f409fc', 'monster_code': 'YtB1', 'monster_name': 'Yuan-ti Broodguard', 'level': 2.0}, {'monster_id': '858542ef-62ce-4d99-a4ef-af4dce81f0c3', 'monster_code': 'EFP1', 'monster_name': 'Eternal Flame Priest', 'level': 3.0}]",2,"{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Wizard', 4), ('Monk', 1), ('Rogue', 3)]","['Wizard', 'Monk', 'Rogue']","[(0, 33), (0, 27)]","[19, 15]","[3, 2]","[10, 14]","[20, 19]","[14, 16]","[18, 11]","[19, 15]","[12, 16]","['Spellcaster, Level 3', 'Yuan-ti Broodguard', 'Yuan-ti Broodguard', 'Eternal Flame Priest']",4,9,8,4,2,0,0,0,0,0,0,0,34,60,0,0.00,5,24,39,30,29,34,28,0.5,2,0,0,0,1,0,1,0,1,0,0,0,0,0,18,58
1656764139-89486f34-2965-4c13-8acf-3280ef0d7497,1656764139.4978173,['318019630203856990'],"[{'hp_ratio': (0, 60), 'class': [('Barbarian', 5)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 17, 'stats': {'prof_bonus': 3, 'strength': 18, 'dexterity': 16, 'constitution': 18, 'intelligence': 9, 'wisdom': 13, 'charisma': 14}}]","[{'monster_id': '7c79d4bc-7c91-4493-b91b-c1d5c7bf0777', 'monster_code': 'YRD1', 'monster_name': 'Young Red Dragon', 'level': 10.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Barbarian', 5)]",['Barbarian'],"[(0, 60)]",[17],[3],[18],[16],[18],[9],[13],[14],['Young Red Dragon'],1,10,5,0,0,0,0,0,0,0,0,0,17,60,0,0.00,3,18,16,18,9,13,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0
1665960811-134ff727-4404-4dd9-80fb-8acd148eaa1b,1665960811.190099,['208864991128741524'],"[{'hp_ratio': (0, 204), 'class': [('Fighter', 20)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 6, 'strength': 15, 'dexterity': 20, 'constitution': 19, 'intelligence': 13, 'wisdom': 14, 'charisma': 8}}]","[{'monster_id': '9d783ad2-695c-449d-a7c5-7940a41ec74b', 'monster_code': 'CO1', 'monster_name': 'Commoner', 'level': 0.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 20)]",['Fighter'],"[(0, 204)]",[19],[6],[15],[20],[19],[13],[14],[8],['Commoner'],1,0,20,0,0,0,0,0,0,0,0,0,19,204,0,0.00,6,15,20,19,13,14,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1665020024-8d23e1ae-fc92-45c7-b1d0-8564a9893beb,1665020024.515184,['163432491052587407'],"[{'hp_ratio': (0, 11), 'class': [('Rogue', 1)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 14, 'stats': {'prof_bonus': 2, 'strength': 6, 'dexterity': 19, 'constitution': 16, 'intelligence': 13, 'wisdom': 12, 'charisma': 12}}]","[{'monster_id': '1deede98-9eb7-4785-a4dc-c79955e940b2', 'monster_code': 'GO2', 'monster_name': 'Goblin', 'level': 0.25}, {'monster_id': '5543c264-7cec-40a0-83a4-fd7b0239eaf1', 'monster_code': 'GO1', 'monster_name': 'Goblin', 'level': 0.25}, {'monster_id': '18b6260e-9287-4a1e-95b0-b874d0ff2cf6', 'monster_code': 'GO3', 'monster_name': 'Goblin', 'level': 0.25}, {'monster_id': 'f5687419-dc6d-4fd8-9b39-e7986c4d65cb', 'monster_code': 'GO5', 'monster_name': 'Goblin', 'level': 0.25}, {'monster_id': 'e7f07c63-53f1-4662-94b0-fb232c5877b9', 'monster_code': 'GO6', 'monster_name': 'Goblin', 'level': 0.25}, {'monster_id': 'e8e33e9f-fb40-40aa-ac91-0fa73e962a56', 'monster_code': 'GO4', 'monster_name': 'Goblin', 'level': 0.25}, {'monster_id': 'b3530d83-c179-437f-b8bb-27b5f6f89c4a', 'monster_code': 'GO7', 'monster_name': 'Goblin', 'level': 0.25}, {'monster_id': 'f27ba3cb-fc0b-4d14-b4ad-5f81c3ce3f05', 'monster_code': 'WO1', 'monster_name': 'Wolf', 'level': 0.25}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Rogue', 1)]",['Rogue'],"[(0, 11)]",[14],[2],[6],[19],[16],[13],[12],[12],"['Goblin', 'Goblin', 'Goblin', 'Goblin', 'Goblin', 'Goblin', 'Goblin', 'Wolf']",8,2,1,0,0,0,0,0,0,0,0,0,14,11,0,0.00,2,6,19,16,13,12,12,0.125,8,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0
1656208266-9cc717e6-509c-4625-b4bc-019d54f82e0f,1656208267.0111644,['700307466254132815'],"[{'hp_ratio': (0, 24), 'class': [('Bard', 3)], 'slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 16, 'stats': {'prof_bonus': 2, 'strength': 10, 'dexterity': 18, 'constitution': 15, 'intelligence': 14, 'wisdom': 12, 'charisma': 20}}]","[{'monster_id': 'a2580a8d-11e0-412b-8320-bf8cbf99c6d1', 'monster_code': 'HI1', 'monster_name': 'Hippogriff', 'level': 1.0}]",1,"{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Bard', 3)]",['Bard'],"[(0, 24)]",[16],[2],[10],[18],[15],[14],[12],[20],['Hippogriff'],1,1,3,4,2,0,0,0,0,0,0,0,16,24,0,0.00,2,10,18,15,14,12,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58
1656833212-4b09880f-8345-4b40-9b86-11747863258b,1656833212.0996869,['120016505467761711'],"[{'hp_ratio': (0, 118), 'class': [('Paladin', 6), ('Warlock', 6)], 'slots': {'1': 2, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 22, 'stats': {'prof_bonus': 4, 'strength': 15, 'dexterity': 11, 'constitution': 18, 'intelligence': 11, 'wisdom': 14, 'charisma': 20}}]","[{'monster_id': 'd1cb5d1f-6a5f-497f-9553-13d1cf23da0c', 'monster_code': 'LI1', 'monster_name': 'Lich', 'level': 21.0}]",1,"{'1': 2, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Paladin', 6), ('Warlock', 6)]","['Paladin', 'Warlock']","[(0, 118)]",[22],[4],[15],[11],[18],[11],[14],[20],['Lich'],1,21,12,2,2,2,0,0,0,0,0,0,22,118,0,0.00,4,15,11,18,11,14,20,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21,110
1658868140-01091efa-78f0-47b0-b3c5-95a291cec058,1658868140.4404275,['176320389356247410'],"[{'hp_ratio': (0, 43), 'class': [('Cleric', 5)], 'slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 20, 'stats': {'prof_bonus': 3, 'strength': 16, 'dexterity': 12, 'constitution': 16, 'intelligence': 10, 'wisdom': 18, 'charisma': 11}}]","[{'monster_id': 'f49b1588-fc8e-4f37-abc5-dccdc9a513f8', 'monster_code': 'SA1', 'monster_name': 'Salamander', 'level': 5.0}]",1,"{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 5)]",['Cleric'],"[(0, 43)]",[20],[3],[16],[12],[16],[10],[18],[11],['Salamander'],1,5,5,4,3,2,0,0,0,0,0,0,20,43,0,0.00,3,16,12,16,10,18,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,139
1667620247-ef9b7c4d-30c5-4c93-aad0-851fa09d33bb,1667620247.7186673,['219760471603352684'],"[{'hp_ratio': (0, 94), 'class': [('Ranger', 10)], 'slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 17, 'stats': {'prof_bonus': 4, 'strength': 9, 'dexterity': 20, 'constitution': 16, 'intelligence': 13, 'wisdom': 16, 'charisma': 11}}]","[{'monster_id': '0188b8ae-192d-4ec0-bc1b-529fb56fa119', 'monster_code': 'NL2', 'monster_name': 'Nyxborn Lynx', 'level': 4.0}, {'monster_id': 'df4f47cd-8c99-4314-8b18-a2515c9521d4', 'monster_code': 'NL1', 'monster_name': 'Nyxborn Lynx', 'level': 4.0}, {'monster_id': 'd6e50358-db7b-4386-9a30-b42911c6bcba', 'monster_code': 'NL3', 'monster_name': 'Nyxborn Lynx', 'level': 4.0}, {'monster_id': '2158e53f-16ae-4fdf-b0d3-c987e36237a0', 'monster_code': 'NL4', 'monster_name': 'Nyxborn Lynx', 'level': 4.0}]",1,"{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Ranger', 10)]",['Ranger'],"[(0, 94)]",[17],[4],[9],[20],[16],[13],[16],[11],"['Nyxborn Lynx', 'Nyxborn Lynx', 'Nyxborn Lynx', 'Nyxborn Lynx']",4,16,10,4,3,2,0,0,0,0,0,0,17,94,0,0.00,4,9,20,16,13,16,11,0.25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,32,139
1659024660-d86543b1-f2d6-42c2-8f65-79da2c41dde4,1659024660.2203302,['192437459265741711'],"[{'hp_ratio': (0, 131), 'class': [('Fighter', 13), ('Barbarian', 1)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 17, 'stats': {'prof_bonus': 5, 'strength': 19, 'dexterity': 15, 'constitution': 17, 'intelligence': 8, 'wisdom': 10, 'charisma': 10}}]","[{'monster_id': 'a0b23fd8-1790-4d29-a45b-c5495e3f7078', 'monster_code': 'ABD1', 'monster_name': 'Ancient Black Dragon', 'level': 21.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 13), ('Barbarian', 1)]","['Fighter', 'Barbarian']","[(0, 131)]",[17],[5],[19],[15],[17],[8],[10],[10],['Ancient Black Dragon'],1,21,14,0,0,0,0,0,0,0,0,0,17,131,0,0.00,5,19,15,17,8,10,10,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,21,0
1659482487-2a85ea9f-6112-4fc7-b4e2-d8dcb878cdf0,1659482487.8084352,['176320389356247410'],"[{'hp_ratio': (0, 43), 'class': [('Cleric', 5)], 'slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 20, 'stats': {'prof_bonus': 3, 'strength': 16, 'dexterity': 12, 'constitution': 16, 'intelligence': 10, 'wisdom': 18, 'charisma': 11}}]","[{'monster_id': 'f85ff305-2fc4-45db-a359-a7c989cf4802', 'monster_code': 'YWD1', 'monster_name': 'Young White Dragon', 'level': 6.0}]",1,"{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 5)]",['Cleric'],"[(0, 43)]",[20],[3],[16],[12],[16],[10],[18],[11],['Young White Dragon'],1,6,5,4,3,2,0,0,0,0,0,0,20,43,0,0.00,3,16,12,16,10,18,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,139
